Record_ID,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12
11693.0,0.031446540880503145,0.4114796602592758,0.05761785470280119,0.03876952867412153,0.0054249547920434,0.030233749266981896,0.01737614936491637,0.02,0.15604395604395604,0.954500578843124,0.31066561844863827,0.07380314908442452
11694.0,0.12745419742958708,0.48693786320965576,0.1944887269414712,0.13278334711660647,0.02305605786618445,0.24272363547288017,0.11788233134303155,0.022000000000000002,0.08791208791208792,0.7840533123343221,0.54112583076855,0.3653971286999532
11695.0,0.0,0.512686633884667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4018405448764497,0.8934832062089981,0.0
11696.0,0.21654361498496036,0.2465713008493518,0.03218704926744098,0.4455214188961693,0.014014466546112115,0.19218806832099883,0.18432917143625702,0.094,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.8811550561216982
11697.0,0.21736395952966914,0.2465713008493518,0.029606012297882033,0.44720954661047846,0.013562386980108499,0.1929118077154331,0.18502330636183179,0.09,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.8840146011872531
11698.0,0.21843040743779055,0.2465713008493518,0.03347756775222045,0.44940349200389135,0.01763110307414105,0.1937301899537549,0.18580825166943843,0.10400000000000001,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.8874389689297506
11699.0,0.21925075198249933,0.2465713008493518,0.018522735899187733,0.45109006813022784,0.013562386980108499,0.19418299101078557,0.18624252164232297,0.139,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.8899777530728645
11700.0,0.22056330325403337,0.2465713008493518,0.03317391634403705,0.4537913827907172,0.0216998191681736,0.19499395028095934,0.18702030029275304,0.11699999999999999,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.8935651065472328
11701.0,0.22171178561662566,0.2465713008493518,0.030289227966294695,0.4561544512731555,0.0189873417721519,0.1957343913537267,0.1877304865669356,0.11800000000000001,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.8988067026735912
11702.0,0.0,0.6263030844881537,0.0003036514081834055,0.0,0.0,7.422968148043676e-06,2.7979415004427625e-06,0.0,0.0,0.6997684627453964,0.8055388286720984,0.0
11703.0,0.0958435876401422,0.4480375502905677,0.14309572610642984,0.10852116598732972,0.04566003616636528,0.1427436774868799,0.07534468675817736,0.05,0.1054945054945055,0.6905804298130533,0.8446434943574559,0.26355730740901456
11704.0,0.16871752802843862,0.2465713008493518,0.11667805359447356,0.34712281284280394,0.02667269439421338,0.14404826413889857,0.1381578844028015,0.055,0.20439560439560442,0.23047065529743804,0.9026969311744466,0.6539350216320833
11705.0,0.22318840579710145,0.2465713008493518,0.03241478782357853,0.459192460523723,0.024412296564195298,0.19652679320353036,0.18849049583450322,0.145,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9043136195629563
11706.0,0.2245009570686355,0.2465713008493518,0.025430805435360207,0.46189222359623955,0.0216998191681736,0.197148466785929,0.1890867518942555,0.167,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9087096490471169
11707.0,0.22545802570412907,0.2465713008493518,0.014575267592803462,0.46386118873360943,0.015822784810126583,0.1975047692570351,0.18942844436416045,0.182,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9118530644027073
11708.0,0.17003007929997266,0.2465713008493518,0.1081758141653382,0.3498225759153205,0.0216998191681736,0.14669269654163913,0.14069419382960638,0.046,0.2021978021978022,0.23047065529743804,0.9026969311744466,0.6577182914593391
11709.0,0.17079573420836752,0.2465713008493518,0.10020496470052381,0.35139898929559454,0.012658227848101266,0.14914227603049354,0.14304358112950444,0.027000000000000003,0.2,0.23047065529743804,0.9026969311744466,0.6608546204787612
11710.0,0.2459666393218485,0.3715958873491283,0.08707204129659152,0.3357915658780979,0.018083182640144666,0.42568495438586074,0.2709115693408443,0.037000000000000005,0.09670329670329672,0.8628171149517812,0.4215955216557461,0.7682484619524189
11711.0,0.16786983866557287,0.3715958873491283,0.24853867759811737,0.22917419833328417,0.011754068716094032,0.3078360563254823,0.1959109803005284,0.009000000000000001,0.09230769230769231,0.8628171149517812,0.4215955216557461,0.5831375211912715
11712.0,0.001585999453103637,0.1312025033527045,0.005313899643209596,0.00613187566815257,0.005877034358047016,0.0004954831238819154,0.0008930832922641336,0.2,0.34505494505494505,0.8037016577832219,0.6565218118560097,0.015123908756335496
11713.0,0.00016406890894175554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9164826709487386,0.36481083859285374
11714.0,0.0027344818156959257,0.28990612427358065,0.02603810825172702,0.004785097307839708,0.0031645569620253164,0.0024235991003362604,0.0019770156468742577,0.035,0.1912087912087912,0.8112031122367966,0.6801401712832842,0.03353295959162695
11715.0,0.15876401421930544,0.3846133214126061,0.0,0.20940851914892294,0.0045207956600361665,0.008191245351366196,0.005036589220954913,0.0,0.28351648351648356,0.25882809240334836,0.75553102279315,0.8314291931205849
11716.0,0.002050861361771944,0.02772463120250335,0.010172322174144084,0.03752670670798028,0.00135623869801085,0.005116280796039104,0.04364140796343238,0.067,0.14725274725274726,0.7628124136877545,0.6464076229983533,0.05910900577453029
11717.0,0.017063166529942577,0.26400536432722393,0.046990055416381994,0.03278815703932189,0.00949367088607595,0.02214828121172532,0.019839810486095705,0.036000000000000004,0.12967032967032968,0.2438780727167682,0.9597160890316161,0.07380314908442452
11718.0,0.17150669948044844,0.2465713008493518,0.09823123054733167,0.35286058516588803,0.011754068716094032,0.15154360622638569,0.14534672876460575,0.026000000000000002,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.6628540093864775
11719.0,0.17169811320754716,0.2465713008493518,0.09018446823047142,0.3532546885109565,0.0031645569620253164,0.15374822776635463,0.14746118715185264,0.008,0.19560439560439563,0.23047065529743804,0.9026969311744466,0.6639205029798043
11720.0,0.03967733114574788,0.1312025033527045,0.8439231761937297,0.15341481238974028,0.08408679927667269,0.09528493063236265,0.17174825202286262,0.03,0.07252747252747253,0.8037016577832219,0.6565218118560097,0.3132871304215161
11721.0,0.2316652994257588,0.2465713008493518,0.020724208608517425,0.4766323093369909,0.006329113924050633,0.203092408530475,0.1947876313314471,0.059000000000000004,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9319447032346624
11722.0,0.23229423024336887,0.2465713008493518,0.020268731496242316,0.47792633370623167,0.010397830018083183,0.2035878916543569,0.19526283960628546,0.11599999999999999,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9335833142627521
11723.0,0.2328137817883511,0.2465713008493518,0.020192818644196465,0.47899537781942925,0.008589511754068717,0.2040815190362018,0.19573628076017618,0.083,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9348150862261216
11724.0,0.23300519551544982,0.2465713008493518,0.01882638730737114,0.4793894811644978,0.0031645569620253164,0.2045417430613805,0.19617766830354427,0.027999999999999997,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9369088901421978
11725.0,0.23319660924254854,0.2465713008493518,0.005997115311622258,0.47978358450956626,0.0031645569620253164,0.20468834668230437,0.19631830167896128,0.08900000000000001,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9383042731023937
11726.0,0.23366147115121685,0.2465713008493518,0.016700827450087302,0.48073936270075607,0.0076853526220614825,0.2050966099304468,0.1967098662289443,0.086,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.939606074740838
11727.0,0.23393491933278643,0.2465713008493518,0.015106657557124422,0.48130258913485,0.0045207956600361665,0.20546590259581196,0.19706407580556173,0.04,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9402886556511655
11728.0,0.23420836751435603,0.2465713008493518,0.01601761178167464,0.4818642639809713,0.0045207956600361665,0.20585746416562126,0.19743958900693695,0.052000000000000005,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9412630268743045
11729.0,0.2345638501503965,0.2465713008493518,0.014651180444849313,0.4825966135040908,0.005877034358047016,0.20621562237876437,0.19778309768448252,0.073,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.942841195623312
11730.0,0.11580530489472245,0.3846133214126061,0.0,0.15274607797350198,0.00135623869801085,0.0081578419947,0.00501602189659201,0.0,0.27472527472527475,0.25882809240334836,0.75553102279315,0.5890300181368521
11731.0,0.2347005742411813,0.2465713008493518,0.014195703332574207,0.48287745092715134,0.0022603978300180833,0.20656264613968542,0.19811595454964925,0.016,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9437732572510934
11732.0,0.2267158873393492,0.2465713008493518,0.025734456843543613,0.46644923747209077,0.012206148282097649,0.19849944698887295,0.19038249332911844,0.1,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9173012063862062
11733.0,0.23491933278643698,0.2465713008493518,0.01282927199574888,0.48332741143923746,0.003616636528028933,0.20687626654394026,0.19841675780429333,0.059000000000000004,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9448881046676862
11734.0,0.23519278096800655,0.2465713008493518,0.011994230623244517,0.4838906378733314,0.0045207956600361665,0.20716947378578798,0.19869797546843435,0.076,0.19780219780219782,0.23047065529743804,0.9026969311744466,0.9454712684500056
